"","species","site","trees","meanRW","year","rACUM","rACUM.inv","Canopy","dbh","dist","azimuth","easting","northing","A","B","convha","a","b","region","eq","Origin_ref","ref","dbhest1","dbhest2","AB","annAB","annAB.ha"
"1838","PCRU","HOW1",35,1.1395,1940,15.7955,99.7025,"C",25.5,3.7,248,1462556.494,5079329.429,-1.386044396,-3.430580262,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",5.3316,5.5595,8.74064185941485,0.763260223054224,6.07383186822512
"1839","PCRU","HOW1",35,0.887,1941,16.6825,98.8155,"C",25.5,3.7,248,1462556.494,5079329.429,-1.386044396,-3.430580262,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",5.5595,5.7369,9.36101236461366,0.620370505198806,4.93675162254032
"1840","PCRU","HOW1",35,2.349,1956,42.062,73.436,"C",25.5,3.7,248,1462556.494,5079329.429,-1.386044396,-3.430580262,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",10.343,10.8128,37.3436997436593,3.45119382461385,27.4637278377759
"1841","PCRU","HOW1",35,2.7105,1957,44.7725,70.7255,"C",25.5,3.7,248,1462556.494,5079329.429,-1.386044396,-3.430580262,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",10.8128,11.3549,41.5523405171023,4.20864077344299,33.4912991395775
"1842","PCRU","HOW1",35,2.657,1958,47.4295,68.0685,"C",25.5,3.7,248,1462556.494,5079329.429,-1.386044396,-3.430580262,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",11.3549,11.8863,45.9152798356744,4.36293931857209,34.7191679480367
"1843","PCRU","HOW1",2,1.101,1980,30.5575,24.2495,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.1299,8.3501,21.241405374591,1.20377704270988,9.57935333639103
"1844","PCRU","HOW1",2,1.406,1987,38.633,16.174,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",9.684,9.9652,31.2482209968334,1.89282768153194,15.062644096849
"1845","PCRU","HOW1",2,0.9395,1984,34.4815,20.3255,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.947,9.1349,25.8432249029352,1.14634084494475,9.12229059705488
"1846","PCRU","HOW1",2,1.19,1981,31.7475,23.0595,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.3501,8.5881,22.5853939697282,1.34398859513725,10.6951214187612
"1847","PCRU","HOW1",2,0.8535,1982,32.601,22.206,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.5881,8.7588,23.5769107865305,0.991516816802291,7.89024012764129
"1848","PCRU","HOW1",2,0.941,1983,33.542,21.265,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.7588,8.947,24.6968840579904,1.11997327145991,8.91246411418226
"1849","PCRU","HOW1",2,0.9355,1989,40.431,14.376,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",10.1377,10.3248,33.7624500168179,1.32131023394836,10.5146527545395
"1850","PCRU","HOW1",2,1.3725,1985,35.854,18.953,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",9.1349,9.4094,27.5686825599954,1.72545765706028,13.7307557608452
"1851","PCRU","HOW1",2,1.373,1986,37.227,17.58,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",9.4094,9.684,29.3553933153015,1.78671075530606,14.2181924291207
"1852","PCRU","HOW1",2,0.8625,1988,39.4955,15.3115,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",9.9652,10.1377,32.4411397828695,1.19291878603611,9.49294607524153
"1853","PCRU","HOW1",2,0.7535,1992,43.136,11.671,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",10.7151,10.8658,37.7444432362623,1.13340171347542,9.01932426042182
"1854","PCRU","HOW1",2,0.9595,1993,44.0955,10.7115,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",10.8658,11.0577,39.2148522006807,1.47040896441842,11.7011427526914
"1855","PCRU","HOW1",2,0.9425,1994,45.038,9.769,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",11.0577,11.2462,40.6889033006007,1.47405109992,11.7301259461157
"1856","PCRU","HOW1",2,1.1395,1995,46.1775,8.6295,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",11.2462,11.4741,42.5104877269648,1.82158442636411,14.4957082857531
"1857","PCRU","HOW1",2,0.899,1996,47.0765,7.7305,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",11.4741,11.6539,43.9781683128456,1.46768058588081,11.679431006147
"1858","PCRU","HOW1",2,0.6065,1997,47.683,7.124,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",11.6539,11.7752,44.9835886619765,1.00542034913092,8.00088092246822
"1859","PCRU","HOW1",2,0.5555,1998,48.2385,6.5685,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",11.7752,11.8863,45.9152798356744,0.931691173697911,7.41416278645561
"1860","PCRU","HOW1",2,0.664,1999,48.9025,5.9045,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",11.8863,12.0191,47.0425419529361,1.12726211726167,8.97046690612154
"1861","PCRU","HOW1",2,2.291,1973,18.646,36.161,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",5.5096,5.9678,10.203116535881,1.6328282687058,12.9936345092355
"1862","PCRU","HOW1",2,2.071,1974,20.717,34.09,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",5.9678,6.382,11.8127499574279,1.60963342154694,12.8090557802558
"1863","PCRU","HOW1",2,2.133,1975,22.85,31.957,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.382,6.8086,13.6049058052911,1.79215584786316,14.2615230989234
"1864","PCRU","HOW1",2,0.9835,1990,41.4145,13.3925,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",10.3248,10.5215,35.1824312689904,1.41998125217251,11.2998517690537
"1865","PCRU","HOW1",2,0.968,1991,42.3825,12.4245,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",10.5215,10.7151,36.6110415227868,1.42861025379642,11.3685191821733
"1866","PCRU","HOW1",2,1.355,1965,1.355,53.452,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",2.2386,2.5096,1.53980935244241,0.339953662302008,2.70526528887787
"1867","PCRU","HOW1",2,2.286,1966,3.641,51.166,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",2.5096,2.9668,2.21888917451209,0.679079822069676,5.40394552181769
"1868","PCRU","HOW1",2,2.306,1967,5.947,48.86,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",2.9668,3.428,3.04175627399195,0.822867099479865,6.54816831949554
"1869","PCRU","HOW1",2,1.99,1968,7.937,46.87,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",3.428,3.826,3.86600647690732,0.824250202915369,6.55917470692394
"1870","PCRU","HOW1",2,1.996,1969,9.933,44.874,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",3.826,4.2252,4.80125652108187,0.935250044174544,7.44248337786461
"1871","PCRU","HOW1",2,1.9825,1970,11.9155,42.8915,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",4.2252,4.6217,5.83972694392537,1.03847042284351,8.26388505251374
"1872","PCRU","HOW1",2,2.243,1971,14.1585,40.6485,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",4.6217,5.0703,7.14856366353781,1.30883671961244,10.415391681325
"1873","PCRU","HOW1",2,2.1965,1972,16.355,38.452,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",5.0703,5.5096,8.57028826717518,1.42172460363737,11.3137249192126
"1874","PCRU","HOW1",2,0.295,2012,54.578,0.229,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",13.0952,13.1542,57.2859330686206,0.559417291776473,4.45170136186534
"1875","PCRU","HOW1",2,0.347,2000,49.2495,5.5575,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",12.0191,12.0885,47.6375369623292,0.594995009393139,4.73481984299634
"1876","PCRU","HOW1",2,0.4375,2001,49.687,5.12,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",12.0885,12.176,48.3934901937208,0.755953231391635,6.0156846761135
"1877","PCRU","HOW1",2,2.1525,1976,25.0025,29.8045,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.8086,7.2391,15.5532712612357,1.94836545594461,15.5045996631539
"1878","PCRU","HOW1",2,1.623,1977,26.6255,28.1815,"I",13.2,3.5,286,1462558.845,5079329.496,0.964730745,-3.364415936,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",7.2391,7.5637,17.1161972706699,1.56292600943417,12.437370004417
"1879","PCRU","HOW1",35,1.3355,2008,108.7025,6.7955,"C",25.5,3.7,248,1462556.494,5079329.429,-1.386044396,-3.430580262,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",23.8738,24.1409,215.616064026457,5.17375242378657,41.1714136289653
"1880","PCRU","HOW1",35,1.2915,2009,109.994,5.504,"C",25.5,3.7,248,1462556.494,5079329.429,-1.386044396,-3.430580262,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",24.1409,24.3992,220.684191230633,5.0681272041766,40.3308748381607
"1881","PCRU","HOW1",35,1.6725,2010,111.6665,3.8315,"C",25.5,3.7,248,1462556.494,5079329.429,-1.386044396,-3.430580262,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",24.3992,24.7337,227.342377853467,6.65818662283317,52.9841656526116
"1882","PCRU","HOW1",35,1.0435,1998,97.326,18.172,"C",25.5,3.7,248,1462556.494,5079329.429,-1.386044396,-3.430580262,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",21.6569,21.8656,173.711852328906,3.59904140479075,28.6402614982424
"1883","PCRU","HOW1",35,0.825,1999,98.151,17.347,"C",25.5,3.7,248,1462556.494,5079329.429,-1.386044396,-3.430580262,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",21.8656,22.0306,176.586209856745,2.87435752783925,22.8734104384509
"1884","PCRU","HOW1",35,1.0455,2000,99.1965,16.3015,"C",25.5,3.7,248,1462556.494,5079329.429,-1.386044396,-3.430580262,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",22.0306,22.2397,180.265558960866,3.67934910412121,29.2793298640814
"1885","PCRU","HOW1",35,0.987,2001,100.1835,15.3145,"C",25.5,3.7,248,1462556.494,5079329.429,-1.386044396,-3.430580262,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",22.2397,22.4371,183.776795587037,3.51123662617084,27.94153327102
"1886","PCRU","HOW1",35,1.269,2002,101.4525,14.0455,"C",25.5,3.7,248,1462556.494,5079329.429,-1.386044396,-3.430580262,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",22.4371,22.6909,188.345230080857,4.56843449382025,36.3544465941507
"1887","PCRU","HOW1",35,1.382,2011,113.0485,2.4495,"C",25.5,3.7,248,1462556.494,5079329.429,-1.386044396,-3.430580262,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",24.7337,25.0101,232.925103407519,5.58272555405206,44.4259183926413
"1888","PCRU","HOW1",35,1.35,2012,114.3985,1.0995,"C",25.5,3.7,248,1462556.494,5079329.429,-1.386044396,-3.430580262,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",25.0101,25.2801,238.449496862019,5.5243934545001,43.9617262934102
"1889","PCRU","HOW1",35,1.0995,2013,115.498,0,"C",25.5,3.7,248,1462556.494,5079329.429,-1.386044396,-3.430580262,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",25.2801,25.5,243.000703592378,4.55120673035961,36.2173524084918
"1890","PCRU","HOW1",36,0.398,1995,89.0725,13.1295,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",24.1945,24.2741,218.221624611803,1.55911597158345,12.4070506865514
"1891","PCRU","HOW1",36,1.261,1992,86.9405,15.2615,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",23.5955,23.8477,209.940402763765,4.81642613636971,38.327901382012
"1892","PCRU","HOW1",36,1.112,1993,88.0525,14.1495,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",23.8477,24.0701,214.238027456649,4.29762469288389,34.199410671313
"1893","PCRU","HOW1",36,0.622,1994,88.6745,13.5275,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",24.0701,24.1945,216.66250864022,2.42448118357098,19.2934082399305
"1894","PCRU","HOW1",36,1.726,1961,48.9995,53.2025,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",15.9143,16.2595,90.9865724416532,4.16402615030902,33.1362672492798
"1895","PCRU","HOW1",36,0.4675,1996,89.54,12.662,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",24.2741,24.3676,220.060738322036,1.83911371023282,14.6352018945815
"1896","PCRU","HOW1",36,1.571,1959,45.534,56.668,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",15.2522,15.5664,82.7326865645365,3.60196132491992,28.6634974843419
"1897","PCRU","HOW1",36,1.7395,1960,47.2735,54.9285,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",15.5664,15.9143,86.8225462913442,4.08985972680769,32.5460696036957
"1898","PCRU","HOW1",36,1.549,1964,53.4035,48.7985,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",16.8305,17.1403,102.09219133489,3.98516599501142,31.71294335739
"1899","PCRU","HOW1",36,1.216,1965,54.6195,47.5825,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",17.1403,17.3835,105.280968788015,3.18877745312582,25.3754847042479
"1900","PCRU","HOW1",36,1.122,1966,55.7415,46.4605,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",17.3835,17.6079,108.270446399537,2.98947761152138,23.7895069568091
"1901","PCRU","HOW1",36,1.0645,1967,56.806,45.396,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",17.6079,17.8208,111.148699736807,2.87825333727057,22.9044123048678
"1902","PCRU","HOW1",36,1.4185,1968,58.2245,43.9775,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",17.8208,18.1045,115.04780139481,3.89910165800273,31.0280651244469
"1903","PCRU","HOW1",36,1.784,1969,60.0085,42.1935,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",18.1045,18.4613,120.055171875934,5.0073704811234,39.8473881981616
"1904","PCRU","HOW1",36,1.812,1970,61.8205,40.3815,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",18.4613,18.8237,125.259685309331,5.20451343339738,41.4162019656682
"1905","PCRU","HOW1",36,0.5825,1997,90.1225,12.0795,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",24.3676,24.4841,222.363962684255,2.30322436221936,18.3284771148444
"1906","PCRU","HOW1",36,0.617,1998,90.7395,11.4625,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",24.4841,24.6075,224.817780576583,2.45381789232719,19.5268623505604
"1907","PCRU","HOW1",36,0.574,1999,91.3135,10.8885,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",24.6075,24.7223,227.113696116291,2.29591553970818,18.2703153533027
"1908","PCRU","HOW1",36,0.5705,2000,91.884,10.318,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",24.7223,24.8364,229.408143716535,2.29444760024412,18.2586338622095
"1909","PCRU","HOW1",36,1.3295,1962,50.329,51.873,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",16.2595,16.5254,94.2662195538433,3.27964711219004,26.0986024751052
"1910","PCRU","HOW1",36,1.5255,1963,51.8545,50.3475,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",16.5254,16.8305,98.1070253398782,3.84080578603493,30.5641613151706
"1911","PCRU","HOW1",36,0.11,1909,0.11,102.092,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.4596,6.4816,12.2189142266591,0.0903554151528649,0.71902554783494
"1912","PCRU","HOW1",36,0.137,1910,0.247,101.955,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.4816,6.509,12.331956154762,0.113041928102842,0.8995590817103
"1913","PCRU","HOW1",36,0.12,1911,0.367,101.835,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.50899999999999,6.53299999999999,12.4314346131731,0.0994784584111238,0.791624419364594
"1914","PCRU","HOW1",36,0.083,1912,0.45,101.752,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.533,6.5496,12.500494006349,0.0690593931759112,0.549557189543649
"1915","PCRU","HOW1",36,0.103,1913,0.553,101.649,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.5496,6.5702,12.5864825754203,0.0859885690712844,0.68427529085469
"1916","PCRU","HOW1",36,0.182,1914,0.735,101.467,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.5702,6.6066,12.7392048019703,0.152722226550015,1.21532486377176
"1917","PCRU","HOW1",36,0.3145,1915,1.0495,101.1525,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.6066,6.6695,13.0054666760517,0.26626187408137,2.1188446708481
"1918","PCRU","HOW1",36,0.2065,1916,1.256,100.946,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.6695,6.7108,13.1819179793778,0.176451303326168,1.40415485696835
"1919","PCRU","HOW1",36,0.1925,1917,1.4485,100.7535,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.7108,6.7493,13.3475676392875,0.165649659909648,1.31819810980559
"1920","PCRU","HOW1",36,0.094,1918,1.5425,100.6595,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.7493,6.7681,13.4288638048962,0.0812961656087487,0.646934330552486
"1921","PCRU","HOW1",36,0.063,1919,1.6055,100.5965,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.7681,6.7807,13.4834992909383,0.0546354860420972,0.434775383591401
"1922","PCRU","HOW1",36,0.1395,1920,1.745,100.457,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.7807,6.80859999999999,13.6049058052911,0.121406514352718,0.966122344139607
"1923","PCRU","HOW1",36,0.0995,1921,1.8445,100.3575,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.80859999999999,6.8285,13.6918608601808,0.0869550548897594,0.691966340626615
"1924","PCRU","HOW1",36,0.123,1922,1.9675,100.2345,"I",26.9,7.2,203,1462551.252,5079330.047,-6.627634945,-2.813264125,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.8285,6.8531,13.7997681203255,0.107907260144718,0.858698692376746
"1925","PCRU","HOW1",20,0.56,1988,65.2305,13.5295,"C",20.5,5.5,298,1462560.462,5079328.004,2.582093595,-4.856211761,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",17.6821,17.7941,110.785490258018,1.51655906663799,12.0683935973134
